"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @INCIndia: Our rich tributes to the fearless revolutionary and freedom fighter Chandra Shekhar Azad on his death anniversary. https://t.…",FALSE,0,NA,2018-02-27 08:46:43,FALSE,NA,"968407032058429440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azhar786purnea",550,TRUE,FALSE,NA,NA
"2","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:46:38,FALSE,NA,"968407011636469761",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","80solomon",357,TRUE,FALSE,NA,NA
"3","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:46:23,FALSE,NA,"968406949145362437",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anil_oct08",357,TRUE,FALSE,NA,NA
"4","RT @INCIndia: Our rich tributes to the fearless revolutionary and freedom fighter Chandra Shekhar Azad on his death anniversary. https://t.…",FALSE,0,NA,2018-02-27 08:46:18,FALSE,NA,"968406926894751744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YranjanaYadav",550,TRUE,FALSE,NA,NA
"5","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:46:15,FALSE,NA,"968406915985403904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BLRSouthAIPC",357,TRUE,FALSE,NA,NA
"6","RT @anuraag_saxena: This arrested accused is here on a poster with #IndiraGandhi, #SoniaGandhi &amp; @OfficeOfRG.
FYI, @INCIndia has STILL not…",FALSE,0,NA,2018-02-27 08:46:15,FALSE,NA,"968406915377127424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Notup21",345,TRUE,FALSE,NA,NA
"7","RT @INCIndia: For #OneMeghalaya that respects all cultures, traditions and people, and takes everyone along on the path to development, #Vo…",FALSE,0,NA,2018-02-27 08:46:12,FALSE,NA,"968406902081114112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_am_IBBU",408,TRUE,FALSE,NA,NA
"8","@siddaramaiah LOGIC of @OfficeOfRG  and all in @INCIndia for accusing MODI on FRAUDS /COMMUNAL AGENDA / UNDEMOCRATI… https://t.co/w72xu13nWr",FALSE,0,"siddaramaiah",2018-02-27 08:46:09,TRUE,"968341141283274753","968406890366451712","891250296512323585","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","avakava",0,FALSE,FALSE,NA,NA
"9","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:46:03,FALSE,NA,"968406867461443586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaveenK03448729",357,TRUE,FALSE,NA,NA
"10","This is what. @INCIndia expert in @priyankac19
@bainjal
@JhaSanjay https://t.co/etu3J0Qc6F",FALSE,0,NA,2018-02-27 08:45:58,FALSE,NA,"968406845701308416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jyotikush1",0,FALSE,FALSE,NA,NA
"11","Tributes to the great freedom fighter and revolutionary #ChandraShekharAzad on his SmrutiDin @OfficeOfRG @INCIndia… https://t.co/jJiqQqJXZg",FALSE,0,NA,2018-02-27 08:45:53,TRUE,NA,"968406822179635201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ishu343",0,FALSE,FALSE,NA,NA
"12","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:45:52,FALSE,NA,"968406820413952000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SacredInsanity",357,TRUE,FALSE,NA,NA
"13","RT @INCIndia: Congress President Rahul Gandhi offered his respects at the Basel Mission Church, Hubli, Karnataka. #JanaAashirwadaYatre #Nav…",FALSE,0,NA,2018-02-27 08:45:52,FALSE,NA,"968406818715291648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vsrikanth85",560,TRUE,FALSE,NA,NA
"14","@Shehzad_Ind Sir you'll hear from @INCIndia in evening it's political vendeta this government scared from Congress… https://t.co/JdzorR2Ry6",FALSE,0,"Shehzad_Ind",2018-02-27 08:45:51,TRUE,"968405650018635776","968406815586312193","392608775","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yviren",0,FALSE,FALSE,NA,NA
"15","RT @RuhiRizvi: @Khandelw13Sagar @INCIndia @PiyushGoyal P.S. You're losing the plot dude. Stick to communalism and polarisation- that's your…",FALSE,0,NA,2018-02-27 08:45:51,FALSE,NA,"968406813975699458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NembuKol",2,TRUE,FALSE,NA,NA
"16","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:45:48,FALSE,NA,"968406804387409922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhi27111995",357,TRUE,FALSE,NA,NA
"17","RT @INCIndia: Congress President Rahul Gandhi seeks blessings at the Godchi Temple, Ramdurg, Karnataka. #JanaAashirwadaYatre #NavaKarnataka…",FALSE,0,NA,2018-02-27 08:45:45,FALSE,NA,"968406791112421376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vallabhthanvi",564,TRUE,FALSE,NA,NA
"18","RT @ni30y: @MahilaCongress @INCIndia @OfficeOfRG @sushmitadevmp @nsui @IYC @ProfCong @harishrawatcmuk @rajeevgowda @manoharparrikar @Office…",FALSE,0,NA,2018-02-27 08:45:44,FALSE,NA,"968406784640655360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MunnabhaiKpp",1,TRUE,FALSE,NA,NA
"19","RT @ShefVaidya: Wah! This must be the 'Yuva Josh, not Kattar Soch' that @INCIndia keeps talking about!! First that Mohammed Haris Nalapad,…",FALSE,0,NA,2018-02-27 08:45:40,FALSE,NA,"968406769327312896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gknigam",733,TRUE,FALSE,NA,NA
"20","RT @INCIndia: PM Modi promised 'Make in India', 'Stand Up India', 'Beti Bachao...' schemes but have any of these promises been met? The UPA…",FALSE,0,NA,2018-02-27 08:45:40,FALSE,NA,"968406768605741056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uxlC4yoh5cEoVau",317,TRUE,FALSE,NA,NA
"21","RT @RuhiRizvi: @INCIndia @PiyushGoyal @BJYM Haha! Witty! Here's a comparison of the first three years @PiyushGoyal ji. Don't mess with data…",FALSE,0,NA,2018-02-27 08:45:36,FALSE,NA,"968406752541794304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NembuKol",10,TRUE,FALSE,NA,NA
"22","RT @DeshNM: When will Sri Rahul ji break his silence on this @INCIndia #MauniCongress https://t.co/d0e30z6WkJ",FALSE,0,NA,2018-02-27 08:45:35,FALSE,NA,"968406746220855296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Subhankar050780",2,TRUE,FALSE,NA,NA
"23","now for @INCIndia @OfficeOfRG  #Sohrabuddin is Equal to #ChandraShekharAzad #MahtmaGandhi  #SardarPatel more than G… https://t.co/fwYKt7tvqy",FALSE,0,NA,2018-02-27 08:45:33,TRUE,NA,"968406740046876672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","varaprasadTR",0,FALSE,FALSE,NA,NA
"24","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:45:31,FALSE,NA,"968406731242942464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harisanwer1987",357,TRUE,FALSE,NA,NA
"25","@ZeeNewsHindi @INCIndia Good news",FALSE,0,"ZeeNewsHindi",2018-02-27 08:45:28,FALSE,"968406355500466176","968406719939293186","461841349","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","susheelkumarroy",0,FALSE,FALSE,NA,NA
"26","RT @DrGPradhan: Thumb rule

Every SCAM in India has its root in @incindia and 10JP

Here comes another 100Cr SCAM. Will spineless @officeof…",FALSE,0,NA,2018-02-27 08:45:23,FALSE,NA,"968406696161923072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PawanJRai",733,TRUE,FALSE,NA,NA
"27","RT @INCIndia: Our rich tributes to the fearless revolutionary and freedom fighter Chandra Shekhar Azad on his death anniversary. https://t.…",FALSE,0,NA,2018-02-27 08:45:12,FALSE,NA,"968406652545306624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",550,TRUE,FALSE,NA,NA
"28","RT @INCIndia: Namami Gange is yet another example of an empty promise made by the Modi Govt. Despite all of PM Modi's empty rhetoric, no si…",FALSE,0,NA,2018-02-27 08:45:10,FALSE,NA,"968406642252382208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BinodBalmiki",607,TRUE,FALSE,NA,NA
"29","RT @INCIndia: Congress President Rahul Gandhi arrives in Bagdande, Karnataka to address a gathering
#JanaAashirwadaYatre #NavaKarnatakaNirm…",FALSE,0,NA,2018-02-27 08:45:09,FALSE,NA,"968406640289435649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uxlC4yoh5cEoVau",679,TRUE,FALSE,NA,NA
"30","RT @INCIndia: Nagaland deserves a change which will bring in growth, stability, and all-round development of the state. To ensure that, #Vo…",FALSE,0,NA,2018-02-27 08:45:06,FALSE,NA,"968406627522027521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rommee13496",300,TRUE,FALSE,NA,NA
"31","RT @ShefVaidya: Wah! This must be the 'Yuva Josh, not Kattar Soch' that @INCIndia keeps talking about!! First that Mohammed Haris Nalapad,…",FALSE,0,NA,2018-02-27 08:45:00,FALSE,NA,"968406601894977536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VeerSanatani",733,TRUE,FALSE,NA,NA
"32","RT @INCIndia: Congress President Rahul Gandhi offered his respects at the Hazrat Sayyed Fateh Shah Wali Dargah, Hubli, Karnataka during his…",FALSE,0,NA,2018-02-27 08:44:59,FALSE,NA,"968406594928037888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sapna28424593",533,TRUE,FALSE,NA,NA
"33","RT @INCIndia: Nagaland deserves a change which will bring in growth, stability, and all-round development of the state. To ensure that, #Vo…",FALSE,0,NA,2018-02-27 08:44:55,FALSE,NA,"968406578381672448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",300,TRUE,FALSE,NA,NA
"34","RT @INCIndia: In 2012, after a 15 year break she delivered the much appreciated English Vinglish. She is India's first female superstar. Sh…",FALSE,0,NA,2018-02-27 08:44:47,FALSE,NA,"968406545192181760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash09132383",374,TRUE,FALSE,NA,NA
"35","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:44:46,FALSE,NA,"968406542721548288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BorkaTushar",357,TRUE,FALSE,NA,NA
"36","RT @INCIndia: For #OneMeghalaya that respects all cultures, traditions and people, and takes everyone along on the path to development, #Vo…",FALSE,0,NA,2018-02-27 08:44:43,FALSE,NA,"968406531531268096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",408,TRUE,FALSE,NA,NA
"37","RT @INCIndia: A versatile performer, she acted in numerous Tamil, Telugu, Hindi, Malayalam, and Kannada films. 
Sridevi's many successes in…",FALSE,0,NA,2018-02-27 08:44:43,FALSE,NA,"968406531321618432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash09132383",323,TRUE,FALSE,NA,NA
"38","RT @INCIndia: Its been 13 days since the #ChhotaModi PNB Scam. In fact, the magnitude of the scam is also expected to have gone up by anoth…",FALSE,0,NA,2018-02-27 08:44:41,FALSE,NA,"968406520156139520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","farragoor",205,TRUE,FALSE,NA,NA
"39","RT @INCIndia: She received a multitude of awards including the fourth highest civilian award the Padma Shri in 2013 by the Govt of India &amp;…",FALSE,0,NA,2018-02-27 08:44:39,FALSE,NA,"968406514418487296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash09132383",247,TRUE,FALSE,NA,NA
"40","RT @INCIndia: The self-proclaimed ""chowkidar"" of the nation is shockingly silently while crores of public money is looted right under his w…",FALSE,0,NA,2018-02-27 08:44:36,FALSE,NA,"968406498455015424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsadAli0777",831,TRUE,FALSE,NA,NA
"41","RT @INCIndia: We regret to hear about the passing away of Sridevi. An actor par excellence. A legend who will continue to live in our heart…",FALSE,0,NA,2018-02-27 08:44:34,FALSE,NA,"968406492255805440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash09132383",527,TRUE,FALSE,NA,NA
"42","@OfficeOfRG Sunanda Pushkar was about to reveal something but she died. Netaji Bose, Lal Bahadur Shastri, Shyama Pr… https://t.co/yvtSmju39q",FALSE,0,"OfficeOfRG",2018-02-27 08:44:33,TRUE,"968387098641358849","968406486593413120","3171712086","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KartikHarit",0,FALSE,FALSE,NA,NA
"43","RT @INAsupporter: @AbhishekYogi20 @ModiVolunteer @INCIndia Don't say dalit or Adivasi....
That is chosen by some idiots

Read it full
https…",FALSE,0,NA,2018-02-27 08:44:31,FALSE,NA,"968406478984900608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbhishekYogi20",2,TRUE,FALSE,NA,NA
"44","RT @INCIndia: Cheering crowds greet Congress President Rahul Gandhi in Vijayapura during the #JanaAashirwadaYatre #KarnatakaWithCongress #N…",FALSE,0,NA,2018-02-27 08:44:31,FALSE,NA,"968406478095777793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash09132383",603,TRUE,FALSE,NA,NA
"45","@poojathakur912 @INCIndia Very naughty",FALSE,0,"poojathakur912",2018-02-27 08:44:27,FALSE,"968011186473025536","968406461322678272","713747988791697414","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramswar73397",0,FALSE,FALSE,NA,NA
"46","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:44:24,FALSE,NA,"968406449687842816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hilalta",357,TRUE,FALSE,NA,NA
"47","RT @ChitraSarwara: . @INCIndia  and @OfficeOfRG are committed to empowering women in every field and it begins with #WomenFor33  in Parliam…",FALSE,0,NA,2018-02-27 08:44:21,FALSE,NA,"968406435909390336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aayush_with_RG",48,TRUE,FALSE,NA,NA
"48","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:44:20,FALSE,NA,"968406434651271169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamars2",357,TRUE,FALSE,NA,NA
"49","RT @INCIndia: The vision of #OneMeghalaya implies a holistic development of all regions of the state. Towards this end, our Govt has laid s…",FALSE,0,NA,2018-02-27 08:44:19,FALSE,NA,"968406430800805888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AasifKh88900761",304,TRUE,FALSE,NA,NA
"50","@MahilaCongress @INCIndia @OfficeOfRG @sushmitadevmp @nsui @IYC @ProfCong @harishrawatcmuk @rajeevgowda… https://t.co/zvLDaf8LEe",FALSE,2,"MahilaCongress",2018-02-27 08:44:11,TRUE,"968315663784861696","968406394985738240","4446761654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ni30y",1,FALSE,FALSE,NA,NA
"51","Congratulations PCC All the best Keep going <ed><U+00A0><U+00BD><ed><U+00B2><U+0090><U+270B> Jai Congress @INCIndia @OfficeOfRG @INCTelangana @INCPunjab… https://t.co/0pxrUz1Abq",FALSE,0,NA,2018-02-27 08:44:04,TRUE,NA,"968406365654999040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nitinkiranpull1",0,FALSE,FALSE,NA,NA
"52","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:44:03,FALSE,NA,"968406361087365120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Georgekurian4K",357,TRUE,FALSE,NA,NA
"53","RT @INCIndia: Our rich tributes to the fearless revolutionary and freedom fighter Chandra Shekhar Azad on his death anniversary. https://t.…",FALSE,0,NA,2018-02-27 08:44:02,FALSE,NA,"968406357354278912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_am_IBBU",550,TRUE,FALSE,NA,NA
"54","@INCIndia Election visits.",FALSE,0,"INCIndia",2018-02-27 08:43:59,FALSE,"968046757581131776","968406344284782594","1153045459","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mlsrinivasan26",0,FALSE,FALSE,NA,NA
"55","RT @INCIndia: Our heartfelt tribute to Shri. K. Chengalaraya Reddy, the first CM of Karnataka, on his death anniversary. Shri. Reddy was at…",FALSE,0,NA,2018-02-27 08:43:58,FALSE,NA,"968406342804410368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",243,TRUE,FALSE,NA,NA
"56","@UnSubtleDesi @OfficeOfRG Now it's officially confirmed that @INCIndia is Choro ki Party.
Party ke leader ka pariwa… https://t.co/Q8fQU3dnS5",FALSE,0,"UnSubtleDesi",2018-02-27 08:43:58,TRUE,"968366167537733632","968406339394322433","17741799","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eddiejain_",0,FALSE,FALSE,NA,NA
"57","RT @INCIndia: And, as it turns out, the quantum of the #ChhotaModi PNB Scam could go up by another <U+20B9>1323 crores. How much bigger does the s…",FALSE,0,NA,2018-02-27 08:43:51,FALSE,NA,"968406312257122307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LalitTh68794406",264,TRUE,FALSE,NA,NA
"58","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:43:48,FALSE,NA,"968406297241559040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inclusivemind",357,TRUE,FALSE,NA,NA
"59","RT @INCIndia: Dear @PiyushGoyal ji: There was a glaring factual error in an image by @BJYM which you retweeted last week. No worries though…",FALSE,0,NA,2018-02-27 08:43:45,FALSE,NA,"968406287829684224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",438,TRUE,FALSE,NA,NA
"60","RT @INCIndia: Congress President Rahul Gandhi offered his respects at the Basel Mission Church, Hubli, Karnataka. #JanaAashirwadaYatre #Nav…",FALSE,0,NA,2018-02-27 08:43:41,FALSE,NA,"968406271564054533",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash09132383",560,TRUE,FALSE,NA,NA
"61","RT @INCIndia: ""Supporting Human Capital Development in Meghalaya"" is a programme of the Meghalaya Govt. that fosters secondary education &amp;…",FALSE,0,NA,2018-02-27 08:43:41,FALSE,NA,"968406268674232320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",129,TRUE,FALSE,NA,NA
"62","RT @INCIndia: Today marks an auspicious 101 days since the Modi Govt promised to come clean on the Rafale Deal. What are you waiting for Mr…",FALSE,0,NA,2018-02-27 08:43:37,FALSE,NA,"968406253507522561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puspakmukherjee",447,TRUE,FALSE,NA,NA
"63","RT @INCIndia: And, as it turns out, the quantum of the #ChhotaModi PNB Scam could go up by another <U+20B9>1323 crores. How much bigger does the s…",FALSE,0,NA,2018-02-27 08:43:33,FALSE,NA,"968406238005530624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lair_999",264,TRUE,FALSE,NA,NA
"64","RT @INCIndia: Our rich tributes to the fearless revolutionary and freedom fighter Chandra Shekhar Azad on his death anniversary. https://t.…",FALSE,0,NA,2018-02-27 08:43:26,FALSE,NA,"968406208976642048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LalitTh68794406",550,TRUE,FALSE,NA,NA
"65","RT @INCIndia: Dear @PiyushGoyal ji: There was a glaring factual error in an image by @BJYM which you retweeted last week. No worries though…",FALSE,0,NA,2018-02-27 08:43:26,FALSE,NA,"968406207533854720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash09132383",438,TRUE,FALSE,NA,NA
"66","RT @INCIndia: Its been 13 days since the #ChhotaModi PNB Scam. In fact, the magnitude of the scam is also expected to have gone up by anoth…",FALSE,0,NA,2018-02-27 08:43:20,FALSE,NA,"968406182791561216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LalitTh68794406",205,TRUE,FALSE,NA,NA
"67","RT @INCIndia: In the 2018 state budget, the CM of Karnataka announced free education for girls in Govt colleges for PUC, degree, and PG cou…",FALSE,0,NA,2018-02-27 08:43:16,FALSE,NA,"968406165188169728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",240,TRUE,FALSE,NA,NA
"68","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:43:13,FALSE,NA,"968406153247027200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RikinShah2346",357,TRUE,FALSE,NA,NA
"69","RT @INCIndia: Congress President Rahul Gandhi paid his respects at the Murugha Math, Dharwad, Karnataka. #JanaAashirwadaYatre #NavaKarnatak…",FALSE,0,NA,2018-02-27 08:43:13,FALSE,NA,"968406151980183552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_am_IBBU",444,TRUE,FALSE,NA,NA
"70","RT @INCIndia: Namami Gange is yet another example of an empty promise made by the Modi Govt. Despite all of PM Modi's empty rhetoric, no si…",FALSE,0,NA,2018-02-27 08:43:12,FALSE,NA,"968406146624012289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raj71147385",607,TRUE,FALSE,NA,NA
"71","RT @INCIndia: Congress President Rahul Gandhi will begin the third day of #JanaAashirwadaYatre with a public meeting in Ramdurg. #NavaKarna…",FALSE,0,NA,2018-02-27 08:43:08,FALSE,NA,"968406132799803392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",316,TRUE,FALSE,NA,NA
"72","Another scam.... This time by media so you don't hear about this.. 
.
https://t.co/T2IjY5Egn0 @INCIndia @BJP4India… https://t.co/TDxLi0aVCh",FALSE,0,NA,2018-02-27 08:43:06,TRUE,NA,"968406122401902592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_resurgentindia",0,FALSE,FALSE,NA,NA
"73","@OfficeOfRG @INCIndia 
Right you are.
Certain questions have to be answered .",FALSE,0,"OfficeOfRG",2018-02-27 08:43:02,FALSE,"968387098641358849","968406104798474240","3171712086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snbhargav",0,FALSE,FALSE,NA,NA
"74","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:42:59,FALSE,NA,"968406094182625281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LalitTh68794406",357,TRUE,FALSE,NA,NA
"75","RT @INCIndia: And, as it turns out, the quantum of the #ChhotaModi PNB Scam could go up by another <U+20B9>1323 crores. How much bigger does the s…",FALSE,0,NA,2018-02-27 08:42:57,FALSE,NA,"968406085337059328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",264,TRUE,FALSE,NA,NA
"76","RT @INCIndia: Congress President Rahul Gandhi addressed a public meeting at Nehru Stadium, Hubli, Karnataka. #JanaAashirwadaYatre #NavaKarn…",FALSE,0,NA,2018-02-27 08:42:54,FALSE,NA,"968406070602297344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imhabibiyc",404,TRUE,FALSE,NA,NA
"77","Before the #Announcement of #results for the #AssemblyElections2018 in #Meghalaya and #Nagaland. Who do you think w… https://t.co/mBPrItBQeb",FALSE,0,NA,2018-02-27 08:42:39,TRUE,NA,"968406011223539714",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EscaleSolutions",0,FALSE,FALSE,NA,NA
"78","RT @INCIndia: Dear @PiyushGoyal ji: There was a glaring factual error in an image by @BJYM which you retweeted last week. No worries though…",FALSE,0,NA,2018-02-27 08:42:38,FALSE,NA,"968406006559514625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DNabipur",438,TRUE,FALSE,NA,NA
"79","RT @INCIndia: LIVE: Congress President Rahul Gandhi addresses a gathering at Ramdurg #JanaAashirwadaYatre https://t.co/RIz5P2wrUO",FALSE,0,NA,2018-02-27 08:42:37,FALSE,NA,"968406003019546624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulYa36078145",723,TRUE,FALSE,NA,NA
"80","@INCIndia Amid backlash, Narendra Modi government eases rules on cattle trade https://t.co/qrxVlkheOp https://t.co/oJdMhc9tTE",FALSE,0,"INCIndia",2018-02-27 08:42:34,FALSE,"968395663141670912","968405990751182848","1153045459","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","er_khalilahmad",0,FALSE,FALSE,NA,NA
